title,link,time,content
[스타트업트렌드 Wadiz on?] 왜 똑같은 카페가 계속 생길까?,http://finance.daum.net/news/20181111200900096,1111,"카페천국이라 불리우는 대한민국. 새로 생기는 카페도 많고 없어지는 곳도 많다. 한국 프랜차이즈협회에 따르면 커피/음료 관련 가맹점수는 11,198개에 달하고 그 중에서 폐점률은 8.5%로 어떤 업종보다도 높다. 이렇게 치열한 경쟁환경 속에서도 카페 관련 창업이 활발한 이유는, 커피 시장의 규모가 작년 한해 11조에 달할만큼 꾸준히 성장 중이기 때문이다. 자 그렇다면 최근에 나타나는 새로운 카페는 어떤 트렌드를 보여주고 있나?
[INSIGHT 1] 도심 부동산 가격의 상승
도심부동산 가격 상승으로 젊은 층의 거주공간이 갈수록 협소해지고, 교외로 나가기에는 이동비용이 증가하기 때문에 일상에서 잠시나마 새로운 즐거움을 제공하는 카페의 인기는 지속 확대될 전망이다. 스타벅스를 중심으로 한 대형 커피프랜차이즈는 기대를 충족하는 퀄리티와 주요 상업지구에 위치한 지리적 강점을 바탕으로 많은 회사원들의 인기를 얻고 있다. 하지만 젊은 층을 중심으로 기존과는 다른 카페, 공간에 대한 욕구가 커지고 있다.
[INSIGHT 2] 인스타그램
그 배경에는 젊은층의 메인 소통창구라고 볼 수 있는 인스타그램의 영향이 크다. 이들에게는 내가 만족할만한 수준의 커피맛도 중요하지만, 결국 남들에게 보여줄 수 있는 공간경험도 장소 선택의 큰 이유가 된다. 똑 같은 사진만 올릴 수 없는 상황에서, 접근성은 뛰어나지만 새로운 경험을 줄 수 있는 복합카페의 인기는 계속 높아지리라 예상된다. 와디즈에서 투자프로젝트를 진행하고 있는 컨버전스테크날러지의 ‘피카’는 가족 연인 친구와의 추억을 저렴한 가격으로 세상에서 하나뿐인 3D 피규어로 만들어 주는 카페이다. 독특한 비즈니스 모델로 인해 해외관광객에게도 인기가 많고, 투자자들의 높은 관심을 얻은 바 있다.
[INSIGHT 3] 매스보다 매니아
얼마전 tvN의 ‘대탈출’이라는 프로그램이 화제가 된 바 있다.
힘만 쓰던 강호동이 방을 탈출하기 위해 멤버들과 머리를 쓰며 협력하는 과정을 다룬 프로그램이었는데 비슷비슷한 컨셉의 예능보다는 오히려 일부 타겟을 겨냥했지만, 온라인 상에서는 매니아층에게 폭발적인 호응을 얻은 바 있다. 호텔드코드는 이런 방탈출 게임문화를 이끌고 있는 대표 사업자로서 해당 비즈니스를 더욱 확장하기 위해 와디즈 투자프로젝트를 진행 중이다. 새로운 공간에 대한 경험설계를 고민하고 있는 창업자라면 앞으로도 와디즈에서 진행되는 다양한 공간비즈니스와 미디어 트렌드 등에 대해서 관심을 갖고 지켜보는 것이 필요하다.
신승호 와디즈 리서치센터 연구원
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
"포스코, 동반성장 기부금 200억원 출연",http://finance.daum.net/news/20181111200603063,1111,"포스코가 '동반성장 기부금' 200억원을 출연한다고 11일 밝혔다. 대·중소기업의 상생협력을 통해 건강한 산업생태계를 조성을 위한 것으로, 향후 5년간 '산업혁신운동'과 '대·중소 상생형 스마트공장 지원 사업'에 지원한다.
산업혁신운동은 대한상공회의소와 대·중소기업·농어업협력재단 등이 공동으로 주관하며, 중소기업의 생산성 향상을 지원하는 사업이다. 2013년 8월부터 올해 7월까지 1단계를 완료했고, 현재는 2단계를 진행 중이다. 2단계의 기간은 올해 9월부터 2023년 12월까지다. 사업전략·에너지·안전 등의 문제에 대해 50년 철강제조업 노하우를 바탕으로, 컨설팅 지원을 할 계획이다.
새로 추진하는 대·중소 상생형 스마트공장 지원 사업은 정부와 일대일로 사업비를 매칭해 중소벤처기업부 산하 '민관합동 스마트공장 추진단'에 기금을 출연한다. 중소·중견기업 경영 현실에 적합한 스마트공장을 도입할 수 있도록 지원하는 취지다.
포스코는 두 사업 모두 중소기업중앙회 등 유관기관과 함께 심의해 지원대상을 선정할 예정이다. 참여 신청은 포스코 구매포탈에서 할 수 있으며, 대한상의 등 유관기관에서 추천한 기업도 참여대상이 될 수 있다.
조정형 산업정책부(세종) 기자 jenie@etnews.com"
[표] 주간 주요 시세 (11월 5일 ~ 11월 9일),http://finance.daum.net/news/20181111200600058,1111,"[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
"[뉴스8 단신] ""한국 조세·재정정책 소득재분배 OECD 꼴찌""",http://finance.daum.net/news/20181111200313030,1111,"한국 조세 재정정책의 소득재분배 효과가 경제협력개발기구 국가 중 최하위 수준으로 나타났습니다. 현대경제연구원 보고서에 따르면 한국은 조세 재정정책에 따른 빈곤 탈출률이 19.5%에 그쳐, OECD 28개나라 가운데 가장 낮은 것으로 드러났습니다.
< Copyright ⓒ MBN(www.mbn.co.kr)무단전재 및 재배포 금지 >"
"[가상화폐 뉴스] 11월 11일 20시 00분 비트코인(0.06%), 스트리머(4.44%), 질리카(-2.5%)",http://finance.daum.net/news/20181111200115006,1111,"[한국경제TV 라이온봇 기자]


[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원)


현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 4,000원(0.06%) 상승한 7,249,000원에 거래되고 있다.

비트코인을 제외한 가상화폐 동향은 혼조 양상을 보이고 있다.

가장 큰 상승세를 보이는 가상화폐는 스트리머이다. 스트리머은 24시간 전 대비 4.44% 상승한 47원에 거래되고 있다.

또한, 비트코인 캐시(1.64%, 620,000원), 아이오타(1.11%, 545원), 퀀텀(0.92%, 4,400원), 리플(0.53%, 572원), 이더리움(0.46%, 239,700원)은 상승세를 나타냈다.

한편, 가장 큰 하락세를 보이는 가상화폐는 질리카이다. 질리카은 24시간 전 대비 -2.5% 하락한 39원에 거래되고 있다.

또한, 비트코인 골드(-2.13%, 39,050원), 제로엑스(-1.84%, 802원), 라이트코인(-0.94%, 58,200원), 이더리움 클래식(-0.93%, 10,660원), 오미세고(-0.8%, 3,730원), 카이버 네트워크(-0.23%, 441원), 이오스(-0.16%, 6,080원)은 하락세를 나타냈다.

한편 거래금액 기준으로는 비트코인, 리플, 비트코인 캐시 순으로 가장 활발한 거래를 보이고 있다."
"손태승 우리금융지주 회장 내정자 ""지주사 전환은 끝이 아닌 새로운 시작""",http://finance.daum.net/news/20181111195641961,1111,"[서울경제] 우리금융지주 회장에 내정된 손태승 우리은행장은 “지주사 전환은 끝이 아닌 새로운 시작”이라고 밝혔다. 내년에 금융지주 설립 이후에도 비은행 계열사 인수합병(M&A)과 영업력 강화 등을 통해 완전 민영화를 이뤄야 한다는 뜻으로 해석된다.
11일 금융권에 따르면 손 내정자는 최근 전체 임직원들에게 이 같은 내용의 메시지를 보냈다. 그는 영국 극작가 톰 스토파드의 ‘모든 출구는 어딘가로 향하는 입구’라는 글귀를 인용해 금융지주가 설립돼도 정상궤도에 오를 때까지는 더 많은 도전과 열정이 필요하다고 주문했다. 손 내정자는 특히 “기업 가치 극대화를 통해 완전 민영화를 이뤄야 하는 숙제도 남아 있다”고 강조했다. 정부는 예금보험공사가 보유한 18%의 지분을 지주 전환 이후 매각하겠다고 밝혔지만 구체적인 로드맵은 나오지 않은 상태다. 결국 종합금융그룹으로서의 경쟁력을 확보해 기업 가치를 높이고 정부의 추가 지분 매각을 이끌어야 외풍 논란에서도 벗어나고 유연한 경영이 가능하다. 손 내정자는 “3·4분기까지 이뤄낸 역대 최고 실적이 이번 인가 과정에서 큰 힘이 됐다”고 설명했다. 이어 그는 “역사는 시간이 지난다고 저절로 만들어지지 않고, 수많은 땀과 노력이 모여 새로운 역사가 된다”고 덧붙였다.
손태승 우리금융지주 회장 내정자
한편 우리은행은 은행 미래전략단을 중심으로 카드·종금 등 계열사 소속 임직원 80여명으로 구성된 지주사 전환 태스크포스(TF)를 꾸려 주주총회, 지주사 주식 상장 등 지주사 전환 관련 업무를 전담하도록 했다. 내년 경영 계획과 자금조달 계획 수립, 규정 제정 등의 업무도 수행한다. /황정원기자 garden@sedaily.com"
"""직접 확인한 뒤 안심하고 드세요"" 맥도날드 고객 4000여명 참여 '주방 공개의 날' 성료",http://finance.daum.net/news/20181111195537956,1111,"맥도날드는 지난 9일과 10일 이틀에 걸쳐 진행한 ‘주방 공개의 날’ 행사가 많은 고객의 참여와 호평 속에 성료되었다고 밝혔다.

전국 274개 매장에서 진행된 이번 행사는 사전 신청 고객만 4000여 명에 달하는 등 시작 전부터 높은 관심과 호응을 얻었다. 고객들은 평소 들어가보지 못했던 맥도날드 레스토랑의 주방 내부를 둘러보며 햄버거에 들어가는 원재료의 품질과 보관 상태를 확인하는 것은 물론, 햄버거가 만들어지는 주방의 위생 관리와 조리 과정을 눈으로 보고 체험하며 맥도날드만의 차별화된 품질 관리 시스템을 경험했다. 특히 레스토랑 관리자와의 질의 응답 시간을 통해 평소 맥도날드에 궁금했던 점들을 해소하고, 일부 레스토랑에선 부모와 자녀가 함께 참여하는 ‘버거 만들기 쿠킹 클래스’도 진행돼 가족 단위 참여 고객으로부터 좋은 반응을 얻었다. 

레스토랑의 심장 격인 주방을 과감하게 내보인 만큼 고객들의 반응은 뜨거웠다. 참가 고객을 대상으로 진행한 설문에서 무려 97.5%에 달하는 고객이 행사 전반에 대한 만족감을 표했으며, 98.5%가 맥도날드의 품질 관리 시스템에 신뢰감을 내비치는 등 긍정적인 응답을 보였다. 지난 5월 진행된 상반기 주방 공개의 날 행사에서도 97.9%가 넘는 고객 만족도를 기록했던 만큼, 식품 안전과 위생을 최우선적으로 중시하는 맥도날드의 품질 관리 노력을 확인한 고객들은 변함 없는 지지와 신뢰를 보냈다.

서울 송파잠실DT점에서 열린 주방 공개의 날 행사에 참여한 고객 최희재(43)씨는 “음료에 사용하는 물과 얼음까지도 5개의 필터를 걸쳐 정수하여 사용하는 것을 보고 생각보다 깐깐한 관리에 놀랐다”며 “평소 외식을 자주 하지만 그 레스토랑의 주방까지 살펴보기는 어려운데, 이처럼 투명하게 공개를 해주니 더욱 안심하고 찾을 수 있을 것 같다”고 말했다.

수원인계DT점에서 열린 행사에 자녀와 함께 참여한 고객 오미라(35)씨는 ""아이에게 평소 좋아하는 햄버거가 어떻게 만들어지는지 보여주고 싶어서 참여하게 됐다""며 ""맥도날드 레스토랑에 이렇게 커다란 냉장고가 있는지 몰랐는데 다양한 재료들이 온도에 맞게 잘 보관되어 있는 점이 인상 깊었고, 30분마다 손을 씻는 타이머가 울리는 등 직원들에 대한 위생 수칙도 철저해서 놀랐다""고 소감을 밝혔다.

맥도날드 관계자는 ""햄버거는 많은 고객들이 평소 부담 없이 즐겨드시는 음식인 만큼 만들어지는 과정을 직접 보여드리니 더욱 좋아해 주시고 신뢰해 주시는 것 같다""며 ""고객들에게 좋은 품질의 맛있는 제품를 내어 드리기 위해 모든 직원들이 최선의 노력을 다하고 있는 만큼, 앞으로 이러한 소통의 기회를 더욱 자주 마련하고자 한다""고 말했다.

김현주 기자 hjk@segye.com
맥도날드 송파잠실DT점에서 열린 주방 공개의 날 행사에서 참가 고객들이 후렌치 후라이 조리 과정을 보고 있다.
사진=한국맥도날드 제공"
"NH농협銀, 모바일 플랫폼 '올원뱅크' 3.0버전 출시",http://finance.daum.net/news/20181111195249931,1111,"[아시아경제 문혜원 기자]NH농협은행은 모바일 간편 은행업무 플랫폼인 ‘올원뱅크’의 3.0 버전을 출시했다고 11일 밝혔다.
이번 버전은 ‘음성뱅킹’과 ‘AI상담톡’ 등의 편리한 기능을 화면 하단에 고정해 빠르고 편리한 접근성을 꾀했다.
AI상담톡은 고객이 상품 내용 등 궁금한 내용이나 메뉴찾기, 잔액조회 등을 입력하면 AI가 질문에 답변하거나 요청된 내용을 실행하는 서비스다.
NH프로포즈는 고객이 올원뱅크를 로그인 하면 빅데이터 기반으로 개인별 최적화된 맞춤상품을 추천해주고, 개인별 특색있는 감성멘트도 전달하는 서비스다.
올원캔디는 올원뱅크로 로그인, 계좌 등록, 상품가입 등을 할 경우 캔디가 자동 적립되고 이를 통해 다양한 이벤트에 응모하거나 금리 할인쿠폰 등을 받을 수 있는 올원뱅크 전용 포인트 제도다.
문혜원 기자 hmoon3@asiae.co.kr"
"타이거 맥주, 디지털 플랫폼 '로어 컬렉티브' 론칭..글로벌 인재 발굴 본격 나서",http://finance.daum.net/news/20181111195047905,1111,"아시아 No.1 글로벌 프리미엄 맥주 브랜드 타이거 맥주가 파격적인 재능을 가진 인재 발굴을 위한 글로벌 커뮤니티 '타이거 로어 컬렉티브(Tiger Roar Collective)'를 출범한다고 지난 9일 발표했다. '타이거 로어 컬렉티브'는 다양한 분야의 재능 넘치는 인재들이 협업을 통해 새로운 기회를 발견하고 놀라운 가능성을 실현시킬 수 있도록 지원하는 플랫폼이다.
타이거 맥주는 올 한 해 동안 '언케이지드 나이츠(Uncaged Nights)'의 다양한 행사와 프로그램을 통해 세계 각지의 인재들이 재능을 펼칠 수 있는 기회를 제공해왔다. 타이거 맥주는 '타이거 로어 컬렉티브' 출범을 통해 '언케이지드 나이츠'의 성공적인 종료를 알리고, 아직 세상에 알려지지 않은 재능 있는 인재들을 위한 새로운 후원을 시작한다.

타이거 맥주는 이날 서울에서 ‘타이거 로어(Tiger Roar)’ 글로벌 행사를 처음 개최하며 ‘타이거 로어 컬렉티브’ 출범 소식을 발표했다. 주류 예술 및 공연의 무대로 사용되던 문화 공간인 서울 세빛섬(가빛)에서 개최된 이번 행사에는 무용, 기술, 패션, 예술, 요리 등 다양한 분야에서 활동 중인 16명의 타이거 아티스트가 한데 모여 창의력과 열정이 돋보이는 무대로 상상 그 이상의 환상적인 밤을 선사하며 자신들의 존재를 전 세계에 각인시켰다. 이날 관객들은 타이거 맥주가 마련한 생동감 넘치는 체험 공간과 각종 공연을 즐기며 자신들만의 타이거를 깨워 마음껏 포효하는 시간을 가졌다.

타이거 맥주 인터내셔널브랜드 총괄 이사 비너스 테오(Venus Teoh)는 ""위대한 아이디어는 회의실뿐만 아니라 전 세계 곳곳의 길거리에서도 탄생할 수 있다고 생각한다. 타이거 맥주는 기존의 형식을 벗어난 새로운 방식으로 자신이 가진 타고난 재능을 발휘하는 인재들을 후원하는 데 노력을 아끼지 않고 있다. 이들의 끊임없는 도전과 열정이야말로 우리의 미래와 세상을 바꿀 원동력""이라고 밝혔다.

비너스 테오 이사는 ""’타이거 로어’ 행사는 세계 각지에서 모인 다양한 분야의 아티스트들이 협업하는 자리이며 '언케이지드 나이츠'에 참석한 이들을 축하하는 기회이자 새로운 여정의 시작을 알리는 자리다. 전 세계의 재능 넘치는 인재들이 '타이거 로어 컬렉티브'를 통해 자신 안의 타이거를 깨워 더욱 자유롭게 재능을 발산할 수 있게 되길 바란다""고 전했다.

'타이거 로어 컬렉티브'는 세계 곳곳의 숨은 인재들을 발굴하고, 그들간의 긴밀한 협업 및 교류 기회를 제공하는 글로벌 플랫폼이다. 가입 후 작품을 등록하면 비슷한 생각을 가진 이들과 소통하며 더 많은 이들에게 자신의 재능을 선보일 수 있으며, 향후 타이거 맥주가 개최하는 다양한 프로그램에 대한 참여 자격을 부여 받게 된다.

김현주 기자 hjk@segye.com "
[그래픽] 제조업 평균 가동률 추이,http://finance.daum.net/news/20181111195025903,1111,"(서울=연합뉴스) 장예진 기자 = 11일 통계청에 따르면 올해 1∼9월 제조업 평균 가동률은 72.8%로 같은 기간 기준으로 1998년(66.8%) 이후 가장 낮다. 이는 지난해와 같은 수준이다.
jin34@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
"[폴더블폰 기대 커지는 부품산업]①중소형OLED 독식 삼성디스플레이, 7년 뒤 40배 폴더블OLED 선점 예고",http://finance.daum.net/news/20181111194918897,1111,"[이데일리 양희동 기자] 삼성전자(005930)가 미국 샌프란시스코에서 연 개발자 콘퍼런스에서 ‘폴더블(Foldable·접히는)폰’ 시제품을 공개하면서, 폴더블 OLED(유기발광다이오드) 패널 수요 확대에 대한 디스플레이 업계의 기대감도 커지고 있다. 삼성 폴더블폰이 내년에 본격 출시되면 오는 2025년까지 폴더블 OLED 패널 시장 규모는 40배 가까이 늘어날 것으로 예측된다. 모바일용 OLED패널 시장을 사실상 독점하고 있는 삼성디스플레이가 폴더블에서 유리한 고지를 점령한 가운데 LG디스플레이(034220)도 시장 진입을 위한 제품 개발에 박차를 가하고 있다.
삼성전자가 지난 7일(현지시간) 미국 샌프란시스코에서 개최한 개발자 콘퍼런스에서 공개한 폴더블폰 시제품 모습. [삼성전자 제공]
시장조사기관 IHS마킷에 따르면 폴더블 OLED패널 출하량은 2019년 140만 대 수준에서 2025년엔 5050만 대로 연 평균 500%가 넘는 성장세를 지속, 전체 플렉시블(Flexible·휘는) OLED패널 시장에서 차지하는 비중이 11% 수준으로 확대될 전망이다.
전 세계 모바일용 중소형 OLED시장의 95% 이상을 점하고 있는 삼성디스플레이는 삼성전자의 폴더블폰 출시와 함께 폴더블 OLED패널 시장도 선점할 가능성이 높은 상황이다. 글로벌 디스플레이 업체들 중 현 시점에서 폴더블 OLED패널 양산이 가능한 곳은 삼성디스플레이가 사실상 유일하다는게 업계의 평가다.
올 3분기 OLED패널 판매 호조세로 영업이익이 1조원을 넘긴 삼성디스플레이는 내년 이후 폴더블 OLED패널 공급이 확대되면 실적 개선세가 더욱 뚜렷해질 전망이다. 현재 삼성디스플레이 매출에서 OLED가 차지하는 비중이 80%가 넘는 점을 감안하면, 내년 영업이익은 올해 추정치(3조원 안팎) 대비 30% 가까이 늘어날 것으로 업계는 보고 있다.
김동원 KB증권 연구원은 “삼성전자는 글로벌시장에서 유일하게 폴더블폰 핵심 부품의 공급망을 삼성디스플레이 중심으로 내재화하고 있다”며 “D램 반도체와 같은 독점적 시장 지위 확보가 기대된다”고 평가했다.
TV용 대형 OLED패널을 독점 양산하고 있는 LG디스플레이도 폴더블 등 모바일용 P(플라스틱)-OLED 개발 및 양산에 속도를 내고 있다.
LG디스플레이는 대형 OLED패널 사업은 지난 3분기 흑자 전환에 성공하며, 본궤도에 진입했다는 평가를 받고 있지만 P-OLED에선 갈 길이 멀다는 지적도 나온다. 이에 LG디스플레이는 P-OLED를 이번 4분기부터 파주 E6-1라인에서 본격 양산을 시작하고, 내년 하반기엔 추가로 E6-2라인도 양산에 들어갈 계획이다. 또 올 연말까지 애플에 P-OLED 패널 약 40만대를 공급할 것으로 전해지고 있다.
LG디스플레이 관계자는 “폴더블 OLED 기술은 고객과의 협력을 통해 개발을 추진하고 있다”며 “폴더블용 디스플레이는 높은 기술 수준을 요구하고 있어 시간은 다소 걸리겠지만 만반의 준비를 하고 있다”고 말했다.
[이데일리 문승용 기자]
양희동 (eastsun@edaily.co.kr)"
"[폴더블폰 기대 커지는 부품산업]②코오롱, 양산 준비 끝..SKC, 생산→코팅 일관체제 구축",http://finance.daum.net/news/20181111194910895,1111,"[이데일리 김미경 기자] “폴더블폰 시장을 잡아라.” 요즘 화학소재업계 관심은 접는 스마트폰(폴더블폰)에 쏠려 있다. 내년 양산화를 밝힌 삼성전자를 비롯해 글로벌 휴대폰 제조사들이 폴더블폰 출시 경쟁에 본격 뛰어들면서 관련 필름 소재 시장을 둘러싼 화학사들의 한판 승부도 예고된다.
투명 폴리이미드(PI) 필름은 유리처럼 표면이 딱딱하면서도 수십만 번 접었다 펴도 흠집이 남지 않는 특성 때문에 폴더블폰의 핵심 소재로 꼽힌다. 노란빛을 띠는 기존 PI필름과 달리 유리처럼 투명해 ‘접는 유리’라고도 불린다.
11일 관련 업계에 따르면 현재 투명PI필름 시장에서 생산기술을 확보한 업체는 코오롱인더스트리, SKC, 일본의 스미토모화학 등 3개사다. 이들은 폴더블폰 상용화 시점에 맞춰 제품 양산화에 속도를 올리고 있다.
폴더블폰 시장은 당장 내년엔 규모가 크지 않을 것으로 예상되지만 수년 내에 급격히 커질 것이란 게 전문가들의 분석이다. 기존 스마트폰이 MP3 플레이어, 전자사전, 내비게이션 등의 시장을 흡수한 것처럼 폴더블폰도 태블릿이나 노트북PC 이용자들을 끌어들일 것으로 보는 시각이 많다. 미국 시장조사기관 스트래티지애널리틱스(SA)는 폴더블폰 시장 규모가 2019년 320만대에서 2022년 5010만대로 3년만에 16배 폭증할 것으로 추정했다.
[이데일리 문승용 기자]
일단 코오롱인더는 10년간의 연구 기간을 거쳐 세계 처음으로 투명 PI필름 양산 준비를 마친 상태다. 폴더블폰 시장에 선제적으로 대응코자 900여억원을 투자해 올 상반기 경북 구미공장에 투명 PI 베이스필름 설비 구축을 끝냈다. 생산능력은 연산 100만㎡ 규모로, 사이즈에 따라 차이가 있지만 대략 폴더블폰 3000만대에 적용할 수 있는 물량이다.
이 회사는 올해 수차례 열린 일반 투자자 및 기업설명회(IR)를 통해 현재 폴더블 패널을 개발하는 거의 모든 업체에 시험(테스트) 제품을 공급하거나 관련 협의를 진행 중이라고 밝혀왔다.
SKC는 2019년 상반기 내 신규설비를 도입하고 10월께 상업화를 시작한다. 지난해 12월 총 850억원을 투명 PI 필름 사업에 투자하기로 결정한 SKC는 지난 6월 필름가공전문자회사 SKC 하이테크앤마케팅과 함께 SKC 진천공장에 투명 PI 필름 일관생산체제를 구축했다. 업계에 따르면 스미토모는 아직 투명 PI필름 양산 설비를 갖추지 못했다. 하지만 필름 코팅 기술에서는 3사 중 가장 앞선다는 평가를 받는다.
때문에 업계는 폴더블폰 시장 수요가 높아 휴대폰 제조사들이 대규모 양산에 들어가면 코오롱인더에 러브콜이 쏟아질 것으로 보고 있다. 투명 PI필름 초도 물량을 삼성에 공급한 것으로 알려진 스미토모는 현재 파일럿 설비만 갖추고 있어 소규모 물량에만 대응할 수 있다는 게 증권가 분석이다. 증권업계선 스미토모 필름이 적용된 삼성 폴더블폰 초도 물량을 약 1만대 미만 수준으로 관측한 바 있다.
다만 코오롱 측은 “고객사와 비밀 유지 계약을 맺고 있는 만큼 구체적인 내용은 밝힐 수 없다”고 말했다.
화웨이·샤오미·LG전자 등의 폴더블폰 출시도 임박한 상황이다. 대부분의 스마트론 제조사들이 ‘수요 정체’라는 난제에 맞닥뜨리면서 폴더블폰에 눈을 돌리고 있어서다. 공개 시기는 내년 초에 열리는 세계 최대 가전박람회 ‘CES’일 가능성이 높다.
일각에선 아직 시기상조라는 시각도 지배적이다. 업계 관계자는 “중국 신생업체 욜로에 폴더블폰 최초 타이틀을 빼앗은 만큼 기업들이 내실을 다지는데 집중할 것”이라면서 “접었다 펼 때 어떤 식으로 생산성을 높이고 소비자에게 혁신 기능과 서비스를 제공할지가 관건인 만큼 멀티태스킹(다중작업) 경험에 그쳐선 안된다”고 지적했다.
이어 “두께를 축소해주고 유연성과 내구성은 올려주는 기술 부품, 소재에 주목할 것”이라며 “스마트폰과 노트북, TV 등에서도 투명 PI필름을 채용한 디스플레이로 대체될 경우 시장규모가 10조원에 이를 것”이라고 귀띔했다.
[이데일리 문승용 기자]
중국 디스플레이 신생업체 로욜이 선보인 폴더블폰 플렉스파이
김미경 (midory@edaily.co.kr)"
장하성 떠나자 통화음 바꾼 김상조..'잊지말고 기억해요',http://finance.daum.net/news/20181111194809889,1111,"(세종=연합뉴스) 민경락 기자 = 김상조 공정거래위원장이 장하성 전 청와대 정책실장을 경제팀에서 떠나보내며 통화연결음을 사랑하는 사람을 잊지 못하는 마음을 표현한 노래로 바꿨다.
시민운동가 출신으로 함께 문재인 정부 경제팀에서 동고동락했던 지난날에 대한 아쉬움을 담은 것이라는 해석이 나온다.
11일 공정위 등에 따르면 김 위원장은 지난 9일 청와대 정책실장 후임 인사 발표가 난 뒤 자신의 통화연결음을 비지스의 'Don`t Forget To Remember'(잊지 말고 기억해요)로 바꿨다.
기업지배 구조 개선 방안 발표하는 공정위원장 (서울=연합뉴스) 황광모 기자 = 김상조 공정거래위원장이 9일 오전 서울 강남구 삼성동 코엑스 내 별마당 도서관에서 문재인 대통령이 참석한 가운데 열린 공정경제 전략회의에서 기업지배 구조 개선 방안에 대해 발표하고 있다. 2018.11.9 hkmpooh@yna.co.kr
""당신이 내 곁을 떠났다는 것을 내 마음은 믿지 못해요""로 시작하는 이 노래는 누군가를 잊지 못하는 절절한 마음을 표현한 곡이다.
김 위원장이 통화연결음을 이 곡으로 바꾸자 장 전 실장을 떠나보내는 아쉬움을 표현한 것이라는 해석이 주변 지인을 통해 나오고 있다.
김 위원장이 평소 자신의 신념이나 심경을 통화 연결음을 통해 자주 대변해왔기 때문이다.
김 위원장은 지난해 재벌개혁이 '혁명'이 아닌 '진화'가 돼야 한다고 강조하면서 올해부터 통화연결음을 '베르사유 궁전'(The Palace of Versailles)으로 바꾸겠다고 공언한 바 있다. 이 곡은 영국 출신 가수 알 스튜어트의 노래로, 혁명의 덧없음에 대한 이야기가 담겨있다.
김 위원장과 장 전 실장은 이번 정부 경제팀 중에서 참여연대 출신의 시민운동가 이력으로 주목을 받았다.
장 전 실장은 1997년 참여연대 경제민주화위원장과 2001년 참여연대 경제개혁센터 운영위원장 등을 역임했다. 김 위원장은 참여연대 경제개혁센터의 전신인 경제개혁연대 소장으로 활동했다.
rock@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
