title,link,content
"제주항공, 무안발 국제선 6개 노선·주32편으로 확대",http://finance.daum.net/news/20181112121200882,"제주항공이 전남 무안공항 국제선 확대에 나섭니다.
제주항공은 올해 안에 무안발 취항노선을 6개로 늘리고, 이미 취항중인 노선은 증편한다고 오늘(12일) 밝혔습니다.
앞서 제주항공은 지난 4월 부터 7월까지 일본 오사카와 베트남 다낭, 태국 방콕, 대만 타이베이 등 4개 무안발 국제선 정기노선을 신규 취항한데 이어, 다음달 필리핀 세부와 말레이시아 코타키나발루까지 정기노선을 추가할 계획입니다.
이에 따라 오는 12월 제주항공이 무안국제공항에서 취항하는 국제선 정기노선은 기존 4개국 4개 노선에서 6개국 6개 노선으로 늘고, 주간 운항편수 역시 기존 16회에서 32회로 2배 늘어납니다.
제주항공 관계자는 ""기존 4개 노선의 탑승률이 80~90% 수준을 기록하는 등 긍정적인 고객 반응이 이어져 취항노선을 확대하게 됐다""고 말했습니다."
"'경제 원톱' 홍남기 후보자 ""고용상황 엄중히 생각""",http://finance.daum.net/news/20181112121030837,"[앵커]
문재인 정부 2기 경제팀의 경제정책을 주도할 '원톱'으로 지명된 홍남기 경제부총리 후보자가 10월 고용 동향 발표를 앞두고, 고용 상황을 엄중히 생각한다고 밝혔습니다.
민생 경제 회복에 대한 추가 대책도 고민하고 있다고 말했습니다.
김수연 기자입니다.
[리포트]
모레 10월 고용 동향 발표를 앞두고, 홍남기 경제부총리 겸 기획재정부 장관 후보자가 ""고용 상황을 엄중히 생각한다""며, 관심 있게 지켜보겠다고 밝혔습니다.
홍 후보자는 오늘 인사청문회 준비사무소로 출근하는 길에 ""통계의 향방이 앞으로 경제가 나아갈 방향에 대한 굉장히 중요한 사안인 것 같다""며, 이같이 밝혔습니다.
올 들어 8개월 연속 취업자 수 증가 폭이 10만 명대 이하를 기록하면서 10월 취업자 수가 1년 전보다 얼마나 늘었을지 관심이 쏠리고 있습니다.
홍 후보자는 민생 경제 회복에 대해서도, 많이 구상해보겠다며, 추가적인 대책을 고민 중이라고도 시사했습니다.
어제 첫 출근길에 올해 성장률이 잠재성장률 이하일 것이라고 발언한 것에 대해선, ""잠재성장률이 안정적으로 가게 하는 것이 큰 과제""라며, ""여력을 동원해서 잠재성장률 자체를 끌어올리는 토대를 만들어야 한다""고 밝혔습니다.
내정 직후 기자들과 만난 자리에서도 계속 낮아진 잠재성장률을 끌어올리기 위해 구조개혁에 역점을 두겠다고 강조했습니다.
소득주도 성장에 대해서는 ""논쟁보다는 추진을 해나가되, 의도하지 않은 문제가 제기되면 조정·보완할 수 있다""고 했고, 최저임금에 대해선 ""이미 속도 조절이 됐다고 생각한다""고 답했습니다.
기재부는 모레쯤 인사 청문 요청서를 발송할 예정이며 청문회는 이달 말이나 다음 달 초 열릴 전망입니다.
KBS 뉴스 김수연입니다.
김수연기자 (kbsksy@kbs.co.kr)"
美 호황에도 고전하는 패스트푸드 업계..소득불균형 때문?,http://finance.daum.net/news/20181112120953793,"【서울=뉴시스】 안호균 기자 = 미국의 경기 호황에도 패스트푸드점을 찾고 있는 소비자들은 점차 줄고 있는 것으로 나타났다.
미국 내에서 건강한 음식에 대한 선호도가 높아지고 있는데다 패스트푸드점의 주 고객인 저소득층이 경기 호황의 혜택에서 소외돼 있기 때문이라는 지적이 나온다.
파이낸셜타임스(FT)는 11일(현지시간) 외식산업 정보 제공업체 밀러펄스의 자료를 인용해 지난 9월 미국 패스트푸드점을 방문한 소비자 수가 전년 동월 대비 2.6%나 감소했다고 보도했다.
【레이크 조지(미 뉴욕주)=AP/뉴시스】폐쇄가 결정된 미 뉴욕주 레이크 조지에 있는 맥도날드 점포의 지난 4월8일 자료 사진. 맥도날드가 몸집 불이기에 나서면서 40여년 만에 처음으로 미국 내 맥도날드 점포 수가 줄어들기 시작했다. 2015.6.18
패스트푸드 업체의 폐업 위기도 확산되고 있다. 지난 주 피자 레스토랑 파파지노와 디앤절로 샌드위치의 지주회사는 파산보호를 신청하고 95개의 레스토랑을 폐쇄했다. 타코 체인점 부에노도 지난주 파산보호를 신청하고 구조조정에 돌입했다.
햄버거 체인 웬디스의 토드 페네고 최고경영자(CEO)는 지난주 3분기 실적 발표에서 지난 3월부터 9월까지 북미 지역 매출이 0.2% 감소했다고 밝혔다.
페네고 CEO는 미국의 경제 호황에도 불구하고 패스트푸드점의 고객 중 약 40%를 차지하는 연소득 4만5000 달러 미만의 계층이 소비를 늘리지 않고 있다고 분석했다.
그는 ""우리는 낮은 실업률과 높은 소비심리를 보고 있지만 소득 증가세는 고소득 가정에 쏠리고 있다""며 ""저소득층 가정의 관점에서 보면 (물가 상승으로) 임대료와 건강관리 비용이 늘기 시작하는데, 이는 그들의 소비를 막기 시작했다""고 설명했다.
이에 따라 많은 패스트푸드 업체들이 판매 촉진을 위한 할인 행사에 나서고 있는 상황이다. 버거킹은 최근 치킨 너겟 10개를 1달러에 판매한다는 광고를 시작했다. 맥도날드는 6달러 짜리 식사를 도입했고, 애플비스는 1달러 짜리 칵테일을 판매하고 있다.
일각에서는 미국으로 유입되는 이민 감소가 패스트푸드 업계 실적 악화의 원인이라는 분석도 제기된다.
웨드부시 증권의 닉 세티안 주식 애널리스트는 이민 감소로 인해 저소득층 고객이 줄었고 건설 경기가 둔화됐다고 설명했다. 지난 9월 미국의 주택 건설은 전월 대비 5.3%나 감소한 것으로 나타났다.
ahk@newsis.com"
'다가오는 수능 감 잡으세요',http://finance.daum.net/news/20181112120539674,"(서울=연합뉴스) 진연수 기자 = 12일 서울 중구 신세계백화점 본점에서 모델들이 대봉시, 단감 등 감과 관련된 상품을 선보이고 있다. 신세계는 수능과 수시 시즌을 맞아 수험생들을 응원하는 차원에서 감과 관련된 상품 할인행사를 진행한다. 2018.11.12
jin90@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
감과 함께 수능 대박 기원,http://finance.daum.net/news/20181112120527667,"(서울=연합뉴스) 진연수 기자 = 12일 서울 중구 신세계백화점 본점에서 모델들이 대봉시, 단감 등 감과 관련된 상품을 선보이고 있다. 신세계는 수능과 수시 시즌을 맞아 수험생들을 응원하는 차원에서 감과 관련된 상품 할인행사를 진행한다. 2018.11.12
jin90@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
"신세계, '감' 할인행사 진행",http://finance.daum.net/news/20181112120502655,"(서울=연합뉴스) 진연수 기자 = 12일 서울 중구 신세계백화점 본점에서 모델들이 대봉시, 단감 등 감과 관련된 상품을 선보이고 있다. 신세계는 수능과 수시 시즌을 맞아 수험생들을 응원하는 차원에서 감과 관련된 상품 할인행사를 진행한다. 2018.11.12
jin90@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
'다가오는 수능 신세계에서 감 잡으세요',http://finance.daum.net/news/20181112120444647,"(서울=연합뉴스) 진연수 기자 = 12일 서울 중구 신세계백화점 본점에서 모델들이 대봉시, 단감 등 감과 관련된 상품을 선보이고 있다. 신세계는 수능과 수시 시즌을 맞아 수험생들을 응원하는 차원에서 감과 관련된 상품 할인행사를 진행한다. 2018.11.12
jin90@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
'다가오는 수능 감 잡으세요',http://finance.daum.net/news/20181112120437644,"(서울=연합뉴스) 진연수 기자 = 12일 서울 중구 신세계백화점 본점에서 모델들이 대봉시, 단감 등 감과 관련된 상품을 선보이고 있다. 신세계백화점은 수능과 수시 시즌을 맞아 수험생들을 응원하는 차원에서 감과 관련된 상품 할인행사를 진행한다. 2018.11.12
jin90@yna.co.kr
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
오늘(12일)의 국제시장환율,http://finance.daum.net/news/20181112120112562,"11월 12일 12시 현재 국제시장환율은 달러/유로 환율은 전일대비 0.83%(0.0095달러) 내린 1유로에 1.1341달러이고, 달러/영국 파운드 환율은 전일대비 0.51%(0.0068달러) 내린 1파운드에 1.3033달러이고, 중국 위안/달러 환율은 전일대비 0.34%(0.0236위안) 오른 1달러에 6.9566위안이고, 일본 엔/달러 환율은 전일대비 0.18%(0.2100엔) 오른 1달러에 113.8500엔이다
●[급등임박] ""하반기 정부정책"" 최대수혜, 폭등유망주 TOP 5 긴급공개 (바로확인)
●'부자네스탁론' 월 0.4%대 금리, 100% 집중투자까지
●'대박스탁론' 수수료없이 월 0.4%대 금리, 100% 집중투자까지
●또 터질 수 밖에 없는 제2의 신라젠! 최소 “800%” 상승 예정!
아경봇 기자 r2@asiae.co.kr
국제시장환율"
실시간 환전고시환율(12일),http://finance.daum.net/news/20181112120038500,"11월 12일 12시 현재 달러화 환전 고시환율은 개장가 대비 1.7원 오른 1130.7원으로 살때 1150.48원, 팔때 1110.92원, 송금 보낼 때 1141.7원, 받을 때 1119.7원이다.
또한 엔화는 개장가 대비 0.62원 오른 992.06원으로 살때 1009.42원, 팔때 974.7원, 송금 보낼 때 1001.78원, 받을 때 982.34원이고, 유로화는 개장가 대비 0.28원 떨어진 992.06원으로 살때 1306.4원, 팔때 1255.42원, 송금 보낼 때 1293.71원, 받을 때 1268.11원을 기록하고 있다.
●[급등임박] ""하반기 정부정책"" 최대수혜, 폭등유망주 TOP 5 긴급공개 (바로확인)
●'부자네스탁론' 월 0.4%대 금리, 100% 집중투자까지
●'대박스탁론' 수수료없이 월 0.4%대 금리, 100% 집중투자까지
●또 터질 수 밖에 없는 제2의 신라젠! 최소 “800%” 상승 예정!
아경봇 기자 r2@asiae.co.kr"
<세종官錄>首將 교체기.. 내년 경제정책방향 발표 늦춰질듯,http://finance.daum.net/news/20181112120035483,"내달 돼야 새부총리 취임 예상

업무보고 받은 뒤 ‘방향’ 수립

내년 1월 돼야 발표 가능할듯

洪후보“고용·투자 등 지표부진

올 성장률 전망치보다 밑돌듯”
내년 예산안에 대한 국회 심의가 한창인 상황에서 부총리 겸 기획재정부 장관이 교체되면서 내년 예산안뿐만 아니라 경제정책방향 수립에도 비상이 걸렸다. 특히 ‘2019년 경제정책방향’ 발표 시기가 올해 12월에서 내년 1월로 늦춰질 가능성이 크다는 전망이 나온다.
12일 경제 부처에 따르면 홍남기 부총리 겸 기재부 장관 후보자는 지난 11일 서울 중구 청계천로 예금보험공사에 마련된 사무실에서 기재부 세제실 업무 보고를 받은 데 이어 이날에는 국제금융국 등의 업무 보고를 받을 예정인 것으로 알려졌다.
홍 후보자가 문재인 정부 초대 국무조정실장을 지낸 만큼 국정 현안을 잘 알고 있어서 업무 파악에 시간이 오래 걸리지는 않을 것으로 보이지만, 내년 경제정책방향 수립에 본격적으로 착수해야 할 시기에 업무 보고를 받는 상황이어서 내년 경제정책방향 발표 시기가 예년보다 늦어질 것으로 보인다.
국회 일정에 따라 유동적이기는 하지만, 홍 후보자가 국회 인사청문 절차를 마치고 취임하는 시기는 11월은 어렵고, 12월이 돼야 할 것이라는 분석이 힘을 얻고 있다. 홍 후보자의 인사청문회에서는 병역 면제 등 신상에 대한 것 외에 소득주도성장과 혁신성장에 대한 생각 등 정책 분야에 대한 꼼꼼한 검증 작업이 진행될 것으로 예상된다.
세종 관가(官街)에서는 “매년 경제정책방향을 준비하는 데 최소 보름 이상의 시간이 걸리고, 청와대와 관련 부처 등과 협의도 해야 해서 새로운 부총리 취임이 올해 12월에 이뤄지면 새해 경제정책방향 확정은 내년 1월이나 돼야 가능할 것”이라는 말이 나온다. ‘예산 시즌’에 경제부총리 인사 발표가 나면서 내년 예산안 심의 차질에 이어 기재부의 가장 중요한 행사인 새해 경제정책방향 발표 시기도 연기될 가능성이 크다는 뜻이다.
홍 후보자는 지난 11일 기자들과 만나 “올해 성장률이 정부 생각보다 다소 밑돌 것”이라면서 “애초 생각했던 성장률에 못 미치지 않을까 싶다”고 말했다. 정부는 올해 하반기 경제정책방향에서 올해 성장률 전망치를 2.9%, 내년은 2.8%로 각각 전망했는데, 두 수치 모두 하향조정이 불가피한 실정이다. 홍 후보자는 “고용, 투자 등 경제 지표가 부진하다”며 “‘경제관계장관회의’ 이름을 6개월 또는 1년간 ‘경제활력대책회의’로 바꿔서라도 어려움을 타개하려는 마음가짐을 갖고 있다”고 말했다. 그러나 그는 “경기 침체, 위기라는 말에는 동의하지 않는다”고 강조했다.
경제부처 관계자는 “아직 홍 후보자의 정책 구상이 구체적으로 드러나지는 않은 것으로 보인다”며 “앞으로 홍 후보자의 생각이 구체화하면 소득주도성장 등 정책 노선을 둘러싼 논란이 재연될 가능성도 있다”고 말했다.
조해동 기자 haedong@munhwa.com

[Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555/모바일 웹:m.munhwa.com)]"
"""버스노선 그냥 둔 채 버스 기사만 바꾼 꼴.. 잘못된 정책 답습땐 경제민심 이반 본격화""",http://finance.daum.net/news/20181112120034481,"- 기업인·경제단체 반응

“반시장주의 상수로 전략 수립

공장 해외이전 본격화할 수도”

“기업 對 노조 - 대기업 對 중기

대립구도속 한 쪽 편들기 중단

근본적 경제구조 혁신 나서야”
“2기 경제팀이 1기 경제팀의 잘못을 바로잡는 모습을 보여주지 않으면 기업인들은 앞으로 현 정부의 반(反)시장 주의를 ‘상수’로 놓고 경영 전략이나 계획을 세울 수밖에 없다. 이렇게 가다 보면 앞으로 사업장의 해외 이전 등과 같은 모습으로 경제민심의 ‘이반(離叛) 현상’이 본격화할 것으로 우려된다.”
새 경제부총리 후보 출근 : 홍남기 부총리 겸 기획재정부 장관 후보자가 12일 오전 인사청문회 준비를 위해 서울 중구 예금보험공사로 출근하고 있다. 김선규 기자 ufokim@
“제2기 경제팀은 더는 ‘기업 대 노조’ ‘대기업 대 중소기업’ ‘고용주 대 근로자’ 등과 같은 대립구도에 바탕을 두고 한쪽 편만 들어주는 편파적인 정책을 펴기보다 경제 정책의 영향을 종합적으로 보고 근본적으로 경제구조를 혁신하는 정책을 펴야 한다.”
현 정부의 2기 경제팀이 꾸려지자 기업인들은 깊은 우려를 표명하면서 근본적인 정책 변화를 강하게 주문하고 있다. 경제가 위중한 상황에서 2기 경제팀이 경제 혼란을 부추긴 1기 경제팀의 잘못을 반복하면 앞으로 한국 경제나 기업에는 돌이키기 힘든 ‘재앙’을 초래할 것으로 걱정하고 있다.
대기업 A사 임원은 12일 문화일보와의 전화통화에서 “2기 경제팀이 ‘예스맨’으로 전락하거나 ‘코드 맞추기’에 골몰하면 구조적인 위기에 직면한 한국 경제를 다시 살릴 기회를 잃게 될 것”이라면서 “기업인들은 현 정부가 시행착오를 거쳐 제대로 된 경제 정책을 펼 것이라고 믿고 기다려 왔으나, 지금 같은 분위기라면 한국 경제가 앞으로 더 많은 것을 잃어버릴 수 있다는 우려를 해야 하는 처지”라고 밝혔다.
‘소득주도성장’이라는 수사에 집착하지 말고 기업과 국민의 목소리를 들으면서 현 경제 상황에 맞게 유연하게 대응해야 한다는 지적이다. 대기업 B사 임원은 “경제팀을 바꾼 것은 정책에 변화를 주겠다는 뜻이어야 하는데 지금은 ‘버스노선’은 놔두고 ‘버스기사’만 바꾼 것처럼 보일 수 있다”며 “경제팀 간에 삐걱대는 모습이야 덜 보여주겠으나 기존 노선으론 어려워진 경제를 살리기 어렵다는 사실을 깨닫고 국내만 보는 ‘우물 안 개구리’에서 벗어나 국제적인 상황을 종합적으로 보면서 정책을 펴나가야 한다”고 강조했다.
대기업 C사 임원은 “치열한 글로벌 경쟁 속에서 성장을 책임져야 할 기업들이 내일의 생존을 장담할 수 없는 하루하루를 보내고 있다”며 “말로만 규제 완화를 외칠 것이 아니라 행동으로 보여주고 정책 리스크를 최소화해 투자를 활성화하는 방안을 찾아야 한다”고 주문했다.
오는 21일 민주노총 총파업을 앞두고, 앞으로의 경제팀은 노동계에도 할 말은 하고 요구할 건 해야 한다는 지적도 나온다. 경제단체 관계자는 “삶이 팍팍한 근로자와 소상공인, 취업 희망자의 사기를 꺾는 민주노총의 파업 협박은 가뜩이나 어려운 경제를 더욱 나락으로 떨어뜨릴 것”이라면서 “정부는 민주노총이 경제사회노동위원회로 복귀할 수 있도록 엄중하게 대응해야 한다”고 말했다.
이관범·방승배·손기은 기자 frog72@munhwa.com

[Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555/모바일 웹:m.munhwa.com)]"
"""유토피아적 소득성장 폐기..경제, 이데올로기서 벗어나야""",http://finance.daum.net/news/20181112120034478,"- 2期 경제팀에 대한 전문가 제언

“서비스업까지 위기 확대 양상

‘혁신성장’을 전면에 내세워야

1기경제팀 정책 전면수정 필요

‘성장요구’ 재계입장 반영 안돼

새 정책실장 경제 몰라 더 위험

경제 문제의 정치화 경계해야”
문재인 정부 ‘2기 경제팀’ 인선에 대한 경제 전문가들의 평가는 거의 ‘불합격 수준’이다. 경제 혁신과 성장을 바라는 시장의 목소리가 제대로 반영되지 않았다는 지적이 많았다.
특히 소득주도성장으로 대표되는 문재인 정부의 분배 위주 경제정책이 2기 경제팀에서도 고수될 것이라는 점에서 성장 정책의 회복이 절실하다는 경제 전문가들의 견해가 지배적이다.
계량경제학 권위자인 표학길 서울대 경제학부 명예교수는 12일 문화일보와의 전화통화에서 “2기 경제팀의 면면 등 배경을 보면 이번 인선이 시장에 주는 신호는 청와대의 경제 상황에 대한 인식이 전혀 바뀌지 않았다는 점”이라며 “이는 한국 경제의 하강과 침체를 인식하지 못하고 있다는 점에서 매우 심각한 문제”라고 지적했다. 표 교수는 “최근 한국 경제 양상은 제조업 구조조정 등을 미룬 상황에서 서비스업까지 연쇄적으로 (위기가) 확대되는 양상을 보여주고 있다”며 “시급한 구조조정은 차일피일 미루고, 노조 권력과 압력에 밀려 아무것도 하지 못하는 상황이 되고 있다”고 꼬집었다.
윤창현 서울시립대 경영학부 교수도 ‘유토피아적’ 소득주도 성장론을 폐기하고 ‘진정한 성장론’을 추구해야 한다고 지적했다. 윤 교수는 “소득주도성장은 분배 아이디어 관점에서 추진하고, 혁신성장을 전면에 내세워야 한다”며 “내년은 해가 시작하자마자 최저임금이 크게 인상되는데 향후 정부가 이를 어떻게 감당하려는지 알 수가 없다”며 “재정을 지금처럼 과도하게 남용한다면 차기 정부가 지출을 감당하기 어려울 것”이라고 말했다.
성태윤 연세대 경제학과 교수는 “현재 2기 경제팀 인선 자체로만 보면, 성장 정책을 회복하려는 신호를 보여주지 못한 것으로 보인다”며 “1기 경제팀 경제 정책에 대한 수정이 필요하며, 부총리 중심으로 경제 상황에 적극 대처해야 할 것”이라고 밝혔다.
조장옥 서강대 경제학부 명예교수 역시 “경제가 매우 중요한 시점에서 혁신과 성장을 바라는 경제계의 입장이 제대로 반영되지 않은 인사”라며 2기 경제팀 인선을 비판했다.
오히려 1기 경제팀보다 경제 상황이 더 위험해질 수 있다는 견해도 나온다. 특히 현 정부에서 강해지고 있는 ‘경제의 정치화’를 경계해야 한다는 지적이 커지고 있다.
박재완 전 기획재정부 장관은 “경제정책에 어느 정도 정치적 의사결정을 투영해야 하는 것은 불가피한 측면이 있지만, 유권자들은 이해관계가 걸린 문제에 대해서는 ‘불합리한 편견’을, 자신과 이해관계가 없는 문제에는 ‘합리적 무관심’을 보이기 쉽다”며 “불합리한 편견과 합리적 무관심 사이에서 갈등이 깊어지면 경제정책에도 왜곡과 오염이 나타나게 된다. 경계해야 할 지점”이라고 밝혔다.
남성일 서강대 경제학부 교수는 “경제를 모르는 분이 청와대 정책실장을 맡았는데, 지금까지의 상황을 보면 경제문제를 결코 부총리에게 맡겨둘 것 같지 않다”며 “지금 경제정책에서 가장 필요한 게 과도한 정치적 이데올로기에서 벗어나는 것이다. 현 정부 들어서 경제를 정치처럼 취급하는 모습이 나타나는데, 경제정책은 정부가 앞에서 끌고 가는 게 아니라, 적절한 인센티브를 통해 경제 주체들이 자발적으로 움직이게 하는 데서 성과가 나온다”고 말했다.
임대환·방승배·김성훈 기자 hwan91@munhwa.com

[Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555/모바일 웹:m.munhwa.com)]"
"1~9월 車보험, 판매실적 줄고 손해율 늘어..2014억원 적자",http://finance.daum.net/news/20181112120025448,"【서울=뉴시스】이윤희 기자 = 올해 9월까지 손해보험사의 자동차보험 판매실적이 감소하고 손해율은 상승한 것으로 나타났다. 영업손익 적자폭은 크게 확대됐다.
시장 상황이 좋지 않지만 4대 대형사(삼성·현대·DB·KB)의 점유율은 상승해 독주체제가 더욱 견고해진 것으로 조사됐다.
12일 금융감독원이 발표한 '2018년 1~3분기(1~9월) 자동차보험 사업실적'에 따르면 올해 9월까지 손보사의 자동차보험 판매실적(원수보험료)은 12조4000억원으로 전년 동기 대비 3.0%(4000억원) 감소했다.
지난해 일부 보험사들이 보험료를 내린 가운데 차량 등록대수 증가세가 둔화되면서 전체적인 판매실적이 주춤한 것으로 분석됐다.
판매실적이 줄었지만 손해율은 크게 올랐다. 9월까지 손해율은 83.7%로 집계됐는데, 1년 사이 무려 4.8%포인트가 상승했다. 지난 여름 기록적인 폭염 등으로 손해율이 악화된 모습이다.
반면 사업비율은 18.2%로 1년 전보다 0.8%포인트 하락, 개선세를 이어갔다. 인터넷가입 증가 등의 영향으로 풀이된다. 사업비율은 보험료 수입에서 인건비와 마케팅 비용, 모집 수수료 등이 차지하는 비중을 뜻한다.
그럼에도 영업손익은 판매실적과 손해율이 악화되면서 2104억원 적자를 기록했다. 지난해 같은 기간 2437억원 흑자를 기록한 것과 비교하면 약 4500억원이 감소한 셈이다.
1~9월 대형 4개사의 시장점유율은 80.5%로 나타났다. 2016년 79%, 지난해 80.2% 등과 비교하면 독주체제가 심화되는 모습이다.
하지만 대형 4개사 모두 영업손실이 발생했다. 손해율과 사업비율을 더한 합산비율이 100%를 넘으면 손실이 발생한 것으로 보는데, 4개사 모두 100%를 상회했다.
7개 중소보험사 중에서는 메리츠(99.7%)와 악사(93.4%)를 제외한 5개사가 100%를 상회해 영업손실이 발생한 것으로 나타났다.
sympathy@newsis.com"
"해경, 13일 '기름 감식·분석 워크숍'",http://finance.daum.net/news/20181112120010412,"【서울=뉴시스】박성환 기자 = 해양경찰청이 13일 충남 천안 해양경찰연구센터에서 '기름 감식·분석 워크숍'을 개최한다.
이번 워크숍은 국제적인 유지문(油指紋·Oil Fingerprint) 감식 연구동향을 공유하고 해양경찰의 감식·분석 수준을 검증하기 위해 마련됐다.
유지문은 수천종의 화학물질로 구성된 기름이 원유의 산지 및 생성조건에 따라 조성을 달리하는 것이 사람의 지문과 비슷하다는 데서 유래된 말이다.
석유제품의 경우 같은 유종이라도 그 원료가 되는 원유의 특성, 생산 공정 등에서의 차이를 유지문을 통해 확인할 수 있어 기름을 유출한 선박 등 오염원 적발에 많이 활용되고 있다.
【서울=뉴시스】 해양경찰. (제공 = 해경청)
이번 워크숍에서는 내·외부 유지문 관련 업무 담당자 20여 명이 참석해 유럽 등 선진국의 유지문 감식·분석 최신기법을 공유하고 우리나라에 적용할 수 있는 발전 방안을 집중 논의할 계획이다.또 올해 선저폐수(배의 밑바닥에 고이는 유성혼합물) 등 오염물질을 불법 배출하고 도주한 선박을 유지문을 활용해 적발한 사례 4건에 대해서도 발표한다.
이어 '허베이 스피리트호 오염사고 사례의 해양환경 장기 모니터링 결과'라는 주제로 국립공원연구원 정병관 박사가 특강을 진행할 예정이다.
유럽에서는 2005년부터 17개 이상 국가가 모인 유지문 감식 국제 전문가 회의(OSINet)를 통해 국제 유지문 감식분석 표준화 작업을 하고 있으며, 분석기법을 공동 개발·공유에 나서고 있다.
해경청은 2016년부터 이 회의에 참가해 국내 유지문 감식 기술의 국제적 품질 인증 테스트를 실시하는 등 감식·분석 수준을 높여 나가고 있다. 2020년까지 기름 감식 자동화 프로그램과 현장용 분석장비도 개발할 계획이다.
해경청 관계자는 ""아직도 선박에서 선저폐수 등 기름을 바다에 무단 배출하는 사례가 많이 있다""며 ""기름에 대한 분석 정확도를 높여서 무단 배출하는 선박을 100% 적발할 수 있도록 감식·분석 능력을 강화해 나가겠다""고 밝혔다.
sky0322@newsis.com"
산불 취약 국립공원 탐방로 일부 통제..위반땐 과태료,http://finance.daum.net/news/20181112120006401,"(세종=뉴스1) 박기락 기자 = 국립공원관리공단은 산불예방을 위해 이달 15일부터 내달 15일까지 전국 국립공원의 일부 탐방로를 통제한다고 12일 밝혔다.
이번 조치에 따라 전국 국립공원의 탐방로 605개(길이 1996㎞) 구간 중 산불 취약지역인 설악산 백담사∼대청봉 구간 등 146개(길이 649㎞) 탐방의 입산을 전면 통제한다. 지리산 장터목∼천왕봉 구간 등 459개 탐방로 1347㎞는 평상시와 같이 이용이 가능하다.
국립공원원별 자세한 통제탐방로 현황은 국립공원관리공단 누리집에서 확인할 수 있다.
지리산 국립공원 탐방로© News1
공단은 산불감시 카메라 108대와 탐방로 입구에 설치된 폐쇄회로텔레비젼(CCTV) 285대를 활용해 상시 감시(모니터링)를 실시하고 산불감시원 290명, 산불진화차량 64대, 산불신고단말기 266대를 활용하여 산불 조기 발견 및 진화 체계를 구축한다.
국립공원 경계 지역의 논이나 밭두렁에서 농업 폐기물을 불법으로 소각하는 행위도 단속할 계획이다. 특히 국립공원 내 흡연 및 인화물질 반입, 통제구역 무단출입 등 위법행위에 대한 단속도 강화한다.
국립공원 내 불법 행위에 따른 과태료는 1차 위반일 경우 10만원, 2차 위반일 경우 20만원, 3차 위반일 경우 30만원이다.
kirocker@news1.kr
<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>"
손보사 3분기까지 車보험 적자 2104억..손해율 악화,http://finance.daum.net/news/20181112120003391,"[데일리안 = 부광우 기자]
국내 손해보험사들이 올해 들어 3분기까지 자동차보험에서 2000억원이 넘는 적자를 낸 것으로 나타났다. 이는 지난 여름 폭염 등으로 자동차보험 손해율이 악화된 영향으로 풀이된다.
금융감독원은 올해 1~9월 국내 손보사들의 자동차보험 영업손익은 2014억원 손실을 기록하며 전년 동기 대비 적자 전환한 것으로 집계됐다. 손보사들이 자동차보험에서 거둔 원수보험료는 12조4217억원으로 같은 기간(12조8066억원) 대비 3.0%(3489억원) 감소했다.
손해보험사 자동차보험 사업실적 추이.ⓒ금융감독원
지난해 1~9월 78.9%로 양호하던 자동차보험 손해율은 올해 들어 9월까지 83.7%로 4.8%포인트 상승했다. 분기별로 보면 올해 1분기 82.6%에서 2분기 80.7%로 개선됐지만, 3분기에 폭염 등에 의해 87.6%로 다시 악화됐다는 분석이다.
반면 올해 1~9월 사업비율은 18.2%로 전년 동기(19.0%) 대비 0.8%포인트 하락했다. 금감원은 인터넷가입 증가 등으로 자동차보험의 사업비율이 지속 개선되는 흐름을 보이고 있다고 설명했다.
손보사별로는 삼성화재와 현대해상, DB손해보험, KB손해보험 등 대형 4사의 자동차보험 시장점유율이 올해 1~3분기 80.5%로 전년 동기(80.2%) 대비 다소(0.3%포인트) 높아졌다.
다만, 이들의 자동차보험 합산비율은 100%를 상회하며 모두 영업손실이 발생했다. 합산비율은 손해율과 사업비율을 합친 것으로, 이 수치가 100%를 넘는다는 것은 보험료 수입보다 손해액 및 사업비 지출이 크다는 의미다.
이에 대해 금감원 관계자는 ""손보사 간 가격경쟁에 따른 보험료수입 감소와 부품비, 한방진료비 등으로 손해액이 늘어난 영향""이라고 말했다.
- Copyrights ⓒ (주)데일리안, 무단 전재-재배포 금지 -"
입술 튼 홍남기 경제부총리 후보자,http://finance.daum.net/news/20181112115814346,"(서울=뉴스1) 신웅수 기자 = 홍남기 경제부총리 겸 기획재정부 장관 후보자가 12일 오전 서울 중구 예금보험공사에 마련된 청문회 준비 사무실로 출근하고 있다. 2018.11.12/뉴스1
phonalist@news1.kr
<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>"
